completion_year,monthly_rent_rm,property_type,parking,bathroom,size_sqft,furnished,area,rooms_num,nearby_railways
2011.0,2000,Condominium,2.0,3.0,1300,Partially Furnished,Sri Petaling,3.0,
2007.0,2000,Service Residence,0.0,2.0,900,Fully Furnished,Bukit Bintang,2.0,
1988.0,2000,Condominium,2.0,2.0,1267,Fully Furnished,Taman Desa,3.0,
2000.0,1400,Condominium,1.0,2.0,928,Partially Furnished,Taman Desa,3.0,
2001.0,1600,Condominium,1.0,2.0,900,Fully Furnished,Cheras,3.0,
2012.0,1450,Service Residence,0.0,2.0,950,Fully Furnished,Cheras,3.0,
2017.0,2600,Condominium,2.0,3.0,1300,Fully Furnished,Sentul,3.0,
1990.0,1700,Condominium,1.0,2.0,1103,Fully Furnished,Bangsar South,3.0,yes
1998.0,1200,Condominium,1.0,2.0,920,Fully Furnished,Cheras,3.0,yes
2021.0,1800,Service Residence,2.0,2.0,866,Partially Furnished,Kepong,2.0,yes
2008.0,950,Apartment,1.0,2.0,650,Partially Furnished,Cheras,3.0,yes
2021.0,2600,Service Residence,1.0,2.0,883,Fully Furnished,Segambut,2.0,
2019.0,1000,Condominium,2.0,1.0,301,Not Furnished,Setapak,1.0,no
2021.0,2200,Condominium,1.0,1.0,499,Fully Furnished,Sri Damansara,1.0,
2009.0,1000,Apartment,1.0,2.0,958,Not Furnished,Kepong,3.0,yes
2020.0,2899,Condominium,2.0,2.0,1065,Fully Furnished,Keramat,4.0,yes
2013.0,1650,Service Residence,1.0,2.0,980,Partially Furnished,Taman Melawati,3.0,no
2019.0,2100,Condominium,2.0,2.0,1050,Fully Furnished,Keramat,3.0,yes
2020.0,1799,Condominium,2.0,2.0,1065,Partially Furnished,Keramat,3.0,yes
2020.0,1900,Condominium,2.0,2.0,1065,Partially Furnished,Keramat,4.0,yes
2020.0,1900,Condominium,2.0,2.0,1065,Partially Furnished,Keramat,4.0,yes
2020.0,1500,Condominium,2.0,2.0,1065,Not Furnished,Keramat,4.0,yes
2016.0,1750,Condominium,1.0,2.0,850,Partially Furnished,Setapak,3.0,no
2017.0,1400,Service Residence,2.0,2.0,1050,Partially Furnished,Cheras,3.0,yes
2018.0,1550,Condominium,1.0,1.0,679,Fully Furnished,Ampang,1.0,yes
2022.0,2800,Service Residence,2.0,2.0,1000,Partially Furnished,Setapak,3.0,yes
2021.0,1600,Condominium,1.0,2.0,650,Not Furnished,Cheras,2.0,yes
2017.0,3000,Condominium,1.0,4.0,1544,Fully Furnished,Sentul,4.0,
2021.0,1600,Service Residence,0.0,2.0,880,Partially Furnished,Cheras,3.0,yes
2016.0,2600,Condominium,0.0,2.0,995,Fully Furnished,Keramat,2.0,yes
2006.0,1750,Apartment,1.0,2.0,1065,Fully Furnished,Sentul,3.0,yes
2021.0,2800,Service Residence,2.0,2.0,1033,Fully Furnished,Segambut,3.0,yes
2017.0,1450,Condominium,2.0,2.0,908,Partially Furnished,Setapak,3.0,
2019.0,2299,Condominium,2.0,2.0,1100,Fully Furnished,Kepong,3.0,
2021.0,2480,Service Residence,2.0,2.0,850,Fully Furnished,Sentul,3.0,yes
2017.0,1750,Condominium,0.0,1.0,350,Fully Furnished,Sentul,1.0,
2018.0,1350,Apartment,1.0,2.0,829,Not Furnished,Setapak,3.0,
2017.0,1600,Condominium,2.0,2.0,908,Partially Furnished,Setapak,3.0,
2021.0,1400,Service Residence,1.0,2.0,819,Partially Furnished,Cheras,3.0,yes
2022.0,1488,Condominium,2.0,2.0,958,Partially Furnished,Taman Desa,3.0,yes
2022.0,550,Condominium,1.0,2.0,850,Fully Furnished,Setapak,4.0,yes
2021.0,1199,Service Residence,0.0,2.0,650,Not Furnished,Cheras,2.0,yes
2017.0,1800,Condominium,2.0,3.0,1298,Partially Furnished,Segambut,3.0,
2020.0,1700,Condominium,2.0,2.0,926,Fully Furnished,Keramat,3.0,yes
2021.0,1400,Service Residence,1.0,2.0,670,Partially Furnished,Cheras,2.0,yes
2021.0,1000,Service Residence,0.0,2.0,819,Partially Furnished,Cheras,3.0,yes
2021.0,1000,Service Residence,1.0,2.0,819,Partially Furnished,Cheras,3.0,yes
2011.0,2200,Condominium,1.0,2.0,1100,Fully Furnished,Titiwangsa,3.0,yes
2013.0,1900,Condominium,2.0,2.0,920,Fully Furnished,Cheras,3.0,
2008.0,1200,Condominium,1.0,2.0,1027,Not Furnished,Jalan Ipoh,3.0,yes
2019.0,2500,Condominium,0.0,2.0,1185,Fully Furnished,Setapak,3.0,no
2001.0,1300,Condominium,1.0,2.0,800,Fully Furnished,Ampang,2.0,yes
2019.0,1750,Condominium,2.0,2.0,1300,Partially Furnished,Kepong,4.0,yes
2022.0,1600,Condominium,1.0,2.0,850,Fully Furnished,Setapak,3.0,yes
2002.0,1200,Apartment,1.0,2.0,720,Partially Furnished,Cheras,3.0,yes
2015.0,1600,Service Residence,1.0,1.0,640,Fully Furnished,Ampang,1.0,yes
2015.0,2100,Service Residence,1.0,2.0,1000,Fully Furnished,Ampang,2.0,no
2015.0,2200,Service Residence,2.0,2.0,950,Fully Furnished,Ampang,2.0,yes
2019.0,1900,Service Residence,1.0,1.0,697,Fully Furnished,Ampang Hilir,2.0,no
2020.0,3300,Apartment,1.0,2.0,950,Fully Furnished,KL City,3.0,
2022.0,1400,Condominium,1.0,2.0,850,Fully Furnished,Setapak,3.0,yes
2021.0,2300,Service Residence,1.0,1.0,751,Fully Furnished,Sri Damansara,1.0,no
2001.0,1250,Condominium,1.0,2.0,800,Fully Furnished,Ampang,2.0,no
2021.0,1300,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2021.0,1688,Condominium,2.0,2.0,1100,Partially Furnished,Kuchai Lama,3.0,yes
2020.0,2200,Condominium,2.0,3.0,1100,Fully Furnished,Bukit Jalil,3.0,yes
2020.0,1600,Apartment,0.0,2.0,810,Partially Furnished,Pantai,3.0,yes
2022.0,1688,Service Residence,1.0,2.0,800,Partially Furnished,Sri Petaling,2.0,yes
2021.0,1800,Condominium,1.0,2.0,1200,Fully Furnished,Kuchai Lama,3.0,yes
2016.0,2200,Service Residence,1.0,2.0,900,Fully Furnished,Sri Petaling,3.0,yes
1993.0,1300,Apartment,1.0,2.0,932,Not Furnished,Old Klang Road,3.0,
2019.0,1600,Service Residence,1.0,2.0,668,Partially Furnished,Cheras,2.0,yes
2007.0,1800,Service Residence,1.0,1.0,475,Fully Furnished,Bukit Bintang,1.0,yes
2021.0,1300,Apartment,1.0,2.0,850,Partially Furnished,Bukit Jalil,3.0,yes
2009.0,1200,Condominium,1.0,2.0,877,Not Furnished,Sentul,3.0,
2016.0,1800,Condominium,1.0,2.0,900,Partially Furnished,Cheras,2.0,no
2021.0,1500,Condominium,1.0,2.0,800,Partially Furnished,Setapak,3.0,
2006.0,3300,Condominium,2.0,3.0,1650,Fully Furnished,Mont Kiara,3.0,no
2016.0,2400,Service Residence,0.0,2.0,935,Fully Furnished,Old Klang Road,3.0,
2021.0,2200,Condominium,1.0,1.0,499,Fully Furnished,Sri Damansara,1.0,
2020.0,1500,Condominium,2.0,2.0,1065,Not Furnished,Keramat,4.0,yes
2021.0,2000,Condominium,1.0,1.0,607,Partially Furnished,Sri Damansara,1.0,
2018.0,1630,Service Residence,0.0,2.0,700,Fully Furnished,Ampang,2.0,no
2017.0,1000,Apartment,2.0,2.0,850,Partially Furnished,Wangsa Maju,4.0,yes
2019.0,2200,Condominium,2.0,2.0,1100,Fully Furnished,Kepong,3.0,yes
2017.0,2200,Service Residence,0.0,2.0,909,Fully Furnished,Old Klang Road,3.0,yes
2005.0,500,Condominium,0.0,4.0,910,Fully Furnished,Cheras,5.0,yes
2025.0,2300,Condominium,2.0,2.0,893,Fully Furnished,Cheras,3.0,yes
2021.0,2199,Apartment,1.0,2.0,866,Fully Furnished,Kepong,2.0,
2022.0,2300,Service Residence,2.0,2.0,1000,Fully Furnished,Setapak,3.0,
2013.0,3200,Condominium,1.0,3.0,1432,Fully Furnished,Ampang,2.0,yes
2016.0,2200,Condominium,1.0,2.0,704,Fully Furnished,Old Klang Road,2.0,no
2021.0,1800,Condominium,1.0,2.0,1200,Fully Furnished,Kuchai Lama,3.0,yes
1998.0,1500,Condominium,1.0,1.0,970,Fully Furnished,Jalan Ipoh,3.0,yes
2005.0,1800,Condominium,1.0,2.0,900,Fully Furnished,Sentul,2.0,yes
2017.0,2000,Apartment,2.0,2.0,770,Fully Furnished,Wangsa Maju,3.0,no
2011.0,3600,Condominium,2.0,2.0,1259,Fully Furnished,KLCC,3.0,yes
2014.0,1550,Condominium,0.0,2.0,1050,Fully Furnished,Sentul,3.0,
2011.0,1300,Condominium,0.0,2.0,1081,Not Furnished,Sentul,3.0,
2013.0,3400,Condominium,2.0,3.0,1380,Partially Furnished,Kepong,3.0,yes
2012.0,2800,Condominium,2.0,3.0,1909,Partially Furnished,Wangsa Maju,5.0,
2005.0,3500,Condominium,2.0,2.0,1047,Fully Furnished,Sentul,3.0,
1998.0,3600,Condominium,0.0,2.0,1200,Fully Furnished,Mont Kiara,3.0,no
2020.0,1800,Condominium,0.0,2.0,960,Partially Furnished,Bukit Jalil,3.0,
2005.0,2100,Condominium,1.0,3.0,1089,Fully Furnished,Sentul,3.0,yes
2001.0,1300,Condominium,1.0,2.0,800,Fully Furnished,Ampang,2.0,no
2020.0,1100,Apartment,1.0,2.0,800,Partially Furnished,Kepong,3.0,yes
2017.0,2500,Condominium,2.0,2.0,1500,Partially Furnished,Solaris Dutamas,4.0,no
2013.0,1150,Service Residence,0.0,1.0,350,Fully Furnished,Old Klang Road,1.0,yes
2007.0,1500,Condominium,1.0,2.0,1162,Partially Furnished,Segambut,3.0,
2019.0,1800,Service Residence,2.0,2.0,934,Partially Furnished,Jalan Ipoh,3.0,
2011.0,2200,Condominium,0.0,2.0,1100,Fully Furnished,Titiwangsa,3.0,yes
2017.0,3800,Condominium,2.0,3.0,1564,Fully Furnished,Setapak,3.0,
2021.0,1250,Service Residence,0.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2021.0,1400,Condominium,0.0,2.0,800,Partially Furnished,Setapak,3.0,
2010.0,1400,Condominium,1.0,2.0,755,Fully Furnished,Cheras,3.0,
2017.0,2100,Service Residence,1.0,2.0,762,Fully Furnished,Cheras,1.0,
2017.0,1400,Service Residence,2.0,2.0,1050,Partially Furnished,Cheras,3.0,yes
2007.0,1200,Condominium,1.0,2.0,962,Not Furnished,Kepong,3.0,yes
2018.0,2200,Condominium,1.0,2.0,814,Fully Furnished,Cheras,2.0,yes
2016.0,1500,Condominium,1.0,2.0,963,Partially Furnished,Cheras,2.0,yes
2017.0,1400,Service Residence,1.0,2.0,1009,Not Furnished,Sentul,3.0,no
2018.0,1500,Condominium,1.0,2.0,1500,Partially Furnished,Kepong,5.0,no
2007.0,1200,Condominium,1.0,2.0,962,Not Furnished,Kepong,3.0,yes
2021.0,2200,Service Residence,2.0,2.0,1001,Fully Furnished,Sentul,4.0,no
2019.0,2480,Condominium,0.0,2.0,1100,Fully Furnished,Bukit Jalil,3.0,
2016.0,1600,Service Residence,2.0,2.0,986,Partially Furnished,Pantai,3.0,
2020.0,3300,Service Residence,0.0,1.0,810,Fully Furnished,Cheras,2.0,yes
2010.0,1800,Condominium,1.0,2.0,908,Partially Furnished,Ampang Hilir,3.0,no
2021.0,1700,Service Residence,1.0,2.0,650,Fully Furnished,Cheras,2.0,yes
2011.0,1100,Condominium,0.0,2.0,850,Fully Furnished,Titiwangsa,4.0,yes
2013.0,2000,Condominium,2.0,2.0,1168,Fully Furnished,Kuchai Lama,3.0,no
2021.0,1200,Apartment,1.0,2.0,850,Partially Furnished,Bukit Jalil,3.0,yes
2021.0,1700,Condominium,2.0,2.0,1075,Partially Furnished,Kuchai Lama,3.0,no
2013.0,1600,Service Residence,1.0,2.0,1200,Not Furnished,Cheras,4.0,
2023.0,1800,Condominium,2.0,2.0,850,Partially Furnished,Cheras,3.0,
2007.0,1500,Condominium,1.0,2.0,1049,Fully Furnished,Segambut,3.0,
2018.0,2000,Service Residence,0.0,2.0,900,Fully Furnished,Ampang,3.0,no
2008.0,2800,Service Residence,0.0,1.0,806,Fully Furnished,Bukit Bintang,2.0,yes
2005.0,1800,Condominium,1.0,2.0,920,Partially Furnished,Cheras,3.0,yes
2017.0,2500,Condominium,2.0,3.0,1237,Fully Furnished,Sentul,3.0,yes
2021.0,1700,Condominium,2.0,2.0,950,Partially Furnished,Cheras,3.0,no
2017.0,1850,Service Residence,2.0,2.0,1050,Fully Furnished,Cheras,3.0,no
2020.0,1200,Apartment,1.0,2.0,800,Partially Furnished,Kepong,3.0,yes
2022.0,1400,Service Residence,0.0,1.0,300,Fully Furnished,Mont Kiara,1.0,no
2022.0,2200,Service Residence,2.0,2.0,1100,Partially Furnished,Setapak,4.0,yes
2019.0,1600,Apartment,2.0,2.0,928,Partially Furnished,Setapak,3.0,yes
2013.0,2000,Condominium,0.0,3.0,1100,Fully Furnished,Old Klang Road,3.0,
2021.0,1500,Service Residence,0.0,2.0,819,Partially Furnished,Cheras,3.0,yes
2021.0,1500,Service Residence,1.0,3.0,820,Partially Furnished,Cheras,3.0,yes
2007.0,1200,Apartment,1.0,2.0,871,Partially Furnished,Ampang,3.0,
2014.0,1500,Condominium,2.0,2.0,865,Partially Furnished,Cheras,3.0,no
2021.0,2100,Service Residence,1.0,2.0,1009,Fully Furnished,Kepong,3.0,
2019.0,1600,Apartment,1.0,1.0,450,Fully Furnished,Pandan Perdana,1.0,yes
2005.0,1300,Condominium,0.0,2.0,920,Partially Furnished,Cheras,3.0,no
2005.0,1800,Condominium,1.0,2.0,920,Partially Furnished,Cheras,3.0,
2021.0,2000,Condominium,2.0,2.0,1010,Fully Furnished,Cheras,3.0,yes
2022.0,1600,Service Residence,0.0,2.0,732,Not Furnished,Sri Petaling,2.0,
1993.0,2000,Condominium,0.0,1.0,850,Fully Furnished,Bangsar,2.0,
1996.0,1700,Condominium,1.0,1.0,750,Fully Furnished,Pantai,1.0,yes
2019.0,3100,Condominium,3.0,3.0,1450,Fully Furnished,Setapak,4.0,yes
2014.0,2000,Condominium,2.0,2.0,1328,Fully Furnished,Kuchai Lama,3.0,
2017.0,1600,Condominium,2.0,2.0,908,Partially Furnished,Setapak,3.0,no
2021.0,1700,Service Residence,0.0,2.0,978,Partially Furnished,Kepong,3.0,yes
2019.0,1999,Condominium,2.0,2.0,1200,Partially Furnished,Segambut,3.0,yes
2021.0,1880,Service Residence,0.0,2.0,1009,Partially Furnished,Kepong,3.0,yes
2021.0,1800,Condominium,2.0,2.0,950,Partially Furnished,Cheras,3.0,yes
2017.0,3400,Condominium,3.0,3.0,1186,Fully Furnished,Sentul,3.0,yes
1996.0,2600,Condominium,1.0,2.0,1010,Fully Furnished,Taman Desa,3.0,no
2021.0,2200,Service Residence,1.0,1.0,499,Fully Furnished,Sri Damansara,1.0,
2016.0,1700,Condominium,1.0,2.0,935,Fully Furnished,Kuchai Lama,3.0,yes
2014.0,1500,Condominium,2.0,2.0,865,Fully Furnished,Cheras,3.0,
2023.0,2000,Service Residence,1.0,1.0,611,Partially Furnished,Jalan Ipoh,2.0,
2013.0,1150,Condominium,0.0,1.0,350,Fully Furnished,Old Klang Road,1.0,
2004.0,1600,Condominium,1.0,2.0,1100,Fully Furnished,Jalan Kuching,3.0,no
2020.0,2000,Service Residence,2.0,2.0,901,Partially Furnished,Kepong,3.0,yes
2017.0,1800,Service Residence,0.0,2.0,1032,Fully Furnished,Sentul,3.0,no
2017.0,1800,Service Residence,1.0,2.0,1032,Fully Furnished,Sentul,3.0,no
1998.0,1500,Condominium,1.0,2.0,960,Fully Furnished,Cheras,3.0,
2017.0,3400,Condominium,2.0,2.0,1186,Fully Furnished,Sentul,3.0,no
2020.0,1800,Apartment,2.0,2.0,900,Fully Furnished,Sentul,3.0,yes
2005.0,1500,Condominium,1.0,2.0,850,Partially Furnished,Sri Petaling,2.0,
2007.0,1600,Service Residence,0.0,1.0,500,Fully Furnished,Sri Hartamas,2.0,
2020.0,1400,Apartment,1.0,2.0,810,Partially Furnished,Pantai,3.0,yes
2017.0,1600,Condominium,1.0,2.0,1100,Partially Furnished,Sungai Besi,3.0,yes
2017.0,2000,Condominium,1.0,2.0,1300,Fully Furnished,Ampang,3.0,no
2021.0,1600,Condominium,1.0,2.0,800,Partially Furnished,Setapak,3.0,
2016.0,1700,Service Residence,1.0,1.0,506,Fully Furnished,KL City,1.0,yes
2017.0,2800,Service Residence,1.0,2.0,856,Fully Furnished,Desa Pandan,2.0,
2021.0,2000,Service Residence,1.0,2.0,853,Partially Furnished,Cheras,2.0,yes
2022.0,1700,Condominium,2.0,2.0,921,Partially Furnished,Taman Desa,3.0,
1997.0,2100,Condominium,1.0,2.0,1050,Partially Furnished,Taman Tun Dr Ismail,3.0,no
2021.0,2999,Service Residence,1.0,2.0,750,Fully Furnished,Cheras,2.0,yes
2021.0,2999,Service Residence,1.0,2.0,750,Fully Furnished,Cheras,2.0,yes
2021.0,2900,Service Residence,1.0,2.0,750,Fully Furnished,Cheras,2.0,yes
2020.0,1000,Condominium,0.0,2.0,800,Partially Furnished,Bukit Jalil,3.0,
2017.0,1550,Condominium,1.0,2.0,1307,Partially Furnished,Cheras,4.0,yes
2015.0,1550,Condominium,1.0,2.0,1142,Partially Furnished,Cheras,4.0,no
2010.0,1200,Condominium,1.0,2.0,865,Not Furnished,Cheras,3.0,
2017.0,450,Service Residence,0.0,3.0,1092,Fully Furnished,Setapak,5.0,yes
2025.0,2000,Condominium,2.0,2.0,840,Partially Furnished,Cheras,3.0,no
2009.0,1500,Condominium,2.0,3.0,1500,Partially Furnished,Cheras,4.0,no
2011.0,750,Condominium,0.0,2.0,1200,Fully Furnished,Titiwangsa,4.0,yes
2011.0,2000,Condominium,1.0,2.0,1100,Fully Furnished,Titiwangsa,3.0,yes
2021.0,1600,Condominium,2.0,3.0,1250,Not Furnished,Kuchai Lama,3.0,yes
2007.0,1300,Service Residence,0.0,1.0,439,Fully Furnished,KL City,1.0,yes
2007.0,1600,Service Residence,0.0,1.0,493,Fully Furnished,KL City,1.0,yes
2005.0,1800,Condominium,0.0,2.0,920,Fully Furnished,Cheras,3.0,yes
2016.0,1500,Condominium,0.0,2.0,960,Partially Furnished,Cheras,2.0,no
2018.0,1400,Condominium,2.0,2.0,1200,Partially Furnished,Kepong,4.0,no
2007.0,1300,Apartment,0.0,2.0,871,Not Furnished,Ampang,3.0,yes
2016.0,1600,Condominium,2.0,2.0,1037,Fully Furnished,Jalan Ipoh,3.0,yes
2005.0,1500,Condominium,1.0,2.0,1150,Fully Furnished,Setapak,3.0,yes
2001.0,1300,Condominium,1.0,2.0,800,Fully Furnished,Ampang,2.0,
2018.0,1600,Condominium,2.0,2.0,1500,Fully Furnished,Kepong,5.0,no
2018.0,1300,Apartment,1.0,2.0,1300,Partially Furnished,Bukit Jalil,3.0,yes
2013.0,2200,Service Residence,1.0,2.0,920,Fully Furnished,Cheras,3.0,yes
2008.0,1900,Condominium,1.0,2.0,1150,Fully Furnished,Setiawangsa,3.0,yes
2018.0,2100,Service Residence,1.0,1.0,560,Fully Furnished,Sri Hartamas,1.0,no
2019.0,1200,Service Residence,0.0,1.0,600,Fully Furnished,Cheras,2.0,yes
2019.0,1600,Service Residence,0.0,1.0,590,Fully Furnished,Cheras,2.0,yes
2017.0,1700,Service Residence,0.0,1.0,699,Partially Furnished,Old Klang Road,1.0,no
2018.0,2300,Condominium,2.0,3.0,1325,Fully Furnished,Bukit Jalil,4.0,yes
2017.0,2500,Condominium,2.0,3.0,1500,Fully Furnished,Solaris Dutamas,3.0,
2015.0,1700,Condominium,0.0,2.0,1142,Fully Furnished,Cheras,4.0,
2008.0,4500,Condominium,0.0,2.0,1400,Fully Furnished,Ampang,2.0,
2003.0,1250,Condominium,1.0,2.0,1000,Partially Furnished,Setapak,3.0,
1993.0,3500,Apartment,1.0,2.0,1200,Fully Furnished,Mont Kiara,3.0,
2019.0,1350,Service Residence,0.0,1.0,200,Fully Furnished,Bangsar South,1.0,yes
2008.0,2100,Condominium,1.0,2.0,1328,Partially Furnished,Setapak,4.0,yes
2021.0,2700,Service Residence,1.0,2.0,850,Fully Furnished,Cheras,2.0,yes
2021.0,1800,Condominium,1.0,2.0,1200,Fully Furnished,Kuchai Lama,3.0,no
2015.0,1700,Condominium,2.0,2.0,1070,Partially Furnished,Bandar Damai Perdana,3.0,no
2021.0,1400,Service Residence,2.0,2.0,650,Not Furnished,Cheras,2.0,yes
2007.0,1250,Service Residence,0.0,1.0,351,Fully Furnished,KL City,1.0,yes
2017.0,3400,Condominium,3.0,3.0,1184,Fully Furnished,Sentul,3.0,yes
2022.0,2000,Service Residence,2.0,2.0,1200,Fully Furnished,Setapak,4.0,yes
2018.0,1600,Service Residence,0.0,1.0,505,Fully Furnished,Seputeh,1.0,no
2019.0,4876,Service Residence,2.0,3.0,1375,Fully Furnished,Bangsar South,3.0,
2021.0,1600,Service Residence,2.0,2.0,850,Partially Furnished,Sentul,3.0,yes
2017.0,2299,Condominium,1.0,3.0,1200,Partially Furnished,Sentul,3.0,
2019.0,4500,Condominium,2.0,3.0,1897,Fully Furnished,Kuchai Lama,4.0,
2011.0,1100,Duplex,1.0,2.0,775,Partially Furnished,Old Klang Road,1.0,yes
2011.0,1400,Duplex,0.0,2.0,775,Fully Furnished,Old Klang Road,1.0,no
2004.0,1400,Condominium,0.0,2.0,1100,Partially Furnished,Jalan Kuching,3.0,no
2017.0,2500,Condominium,2.0,2.0,1250,Partially Furnished,Solaris Dutamas,3.0,no
2014.0,2999,Condominium,2.0,3.0,2045,Fully Furnished,Kuchai Lama,3.0,no
2018.0,4700,Service Residence,0.0,1.0,720,Fully Furnished,Bukit Bintang,2.0,yes
2017.0,2200,Service Residence,2.0,2.0,909,Fully Furnished,Old Klang Road,3.0,no
2025.0,2300,Condominium,0.0,2.0,893,Fully Furnished,Cheras,3.0,
2021.0,1450,Condominium,1.0,2.0,800,Partially Furnished,Setapak,3.0,
2014.0,1800,Condominium,1.0,3.0,1362,Partially Furnished,Setapak,4.0,
2017.0,2500,Condominium,2.0,3.0,1500,Partially Furnished,Setapak,4.0,
2022.0,1500,Service Residence,1.0,2.0,850,Partially Furnished,Setapak,3.0,yes
2018.0,2000,Service Residence,2.0,2.0,836,Fully Furnished,Taman Melawati,2.0,no
2019.0,1700,Service Residence,1.0,2.0,850,Fully Furnished,Gombak,3.0,yes
2020.0,650,Condominium,0.0,3.0,1313,Fully Furnished,Bukit Jalil,5.0,yes
2022.0,1800,Service Residence,2.0,2.0,1200,Partially Furnished,Setapak,4.0,yes
2017.0,2800,Service Residence,2.0,3.0,1250,Fully Furnished,Desa Pandan,3.0,
2015.0,1800,Condominium,2.0,2.0,833,Fully Furnished,Cheras,2.0,
2018.0,1550,Condominium,1.0,2.0,969,Partially Furnished,Setapak,3.0,
2015.0,3000,Service Residence,1.0,2.0,1080,Fully Furnished,KL City,2.0,
2017.0,2100,Service Residence,1.0,2.0,856,Fully Furnished,Desa Pandan,2.0,no
2015.0,2500,Service Residence,0.0,2.0,1087,Fully Furnished,Desa Pandan,2.0,no
2021.0,2100,Service Residence,2.0,2.0,819,Fully Furnished,Cheras,3.0,yes
2021.0,1800,Service Residence,2.0,2.0,819,Partially Furnished,Cheras,3.0,yes
2007.0,1200,Condominium,3.0,2.0,810,Partially Furnished,Cheras,3.0,no
2016.0,1600,Condominium,1.0,2.0,1171,Partially Furnished,Ampang,3.0,yes
2023.0,2500,Condominium,2.0,3.0,1000,Partially Furnished,Cheras,4.0,yes
2019.0,4500,Service Residence,1.0,2.0,871,Fully Furnished,KLCC,2.0,yes
2015.0,3700,Service Residence,0.0,3.0,1550,Fully Furnished,Desa Pandan,3.0,no
2012.0,2800,Service Residence,1.0,2.0,1000,Fully Furnished,Jalan Sultan Ismail,2.0,no
2017.0,1700,Condominium,2.0,2.0,1200,Partially Furnished,Setapak,3.0,
2017.0,2350,Service Residence,2.0,2.0,950,Fully Furnished,Desa Pandan,3.0,no
2019.0,1800,Condominium,1.0,2.0,678,Partially Furnished,Pandan Perdana,2.0,yes
2023.0,2200,Condominium,2.0,2.0,850,Fully Furnished,Cheras,3.0,yes
2001.0,1300,Condominium,1.0,2.0,800,Fully Furnished,Ampang,2.0,no
2018.0,2300,Service Residence,0.0,2.0,983,Partially Furnished,Sentul,3.0,yes
2022.0,2100,Condominium,2.0,2.0,921,Fully Furnished,Taman Desa,3.0,no
2002.0,1200,Apartment,0.0,2.0,730,Not Furnished,Cheras,3.0,
2009.0,1800,Condominium,1.0,2.0,1131,Partially Furnished,Setapak,3.0,no
2017.0,2400,Service Residence,2.0,2.0,910,Fully Furnished,Old Klang Road,3.0,yes
2019.0,2000,Service Residence,0.0,2.0,903,Partially Furnished,Segambut,2.0,no
2007.0,1900,Condominium,1.0,2.0,1100,Fully Furnished,Setapak,3.0,yes
2022.0,1450,Condominium,2.0,2.0,1003,Partially Furnished,Taman Desa,3.0,yes
2022.0,2000,Service Residence,1.0,2.0,1000,Partially Furnished,Setapak,3.0,
2021.0,1850,Service Residence,1.0,2.0,850,Fully Furnished,Sentul,3.0,
2009.0,1600,Service Residence,1.0,2.0,1000,Fully Furnished,Kuchai Lama,3.0,no
2007.0,1800,Condominium,1.0,2.0,1100,Fully Furnished,Setapak,3.0,yes
2014.0,1200,Condominium,1.0,2.0,865,Not Furnished,Cheras,3.0,
2018.0,1900,Condominium,2.0,2.0,791,Fully Furnished,Bukit Jalil,2.0,
2007.0,1900,Condominium,0.0,2.0,1100,Fully Furnished,Setapak,3.0,yes
2021.0,1500,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,
2021.0,1400,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,
2019.0,2050,Condominium,1.0,2.0,678,Fully Furnished,Pandan Perdana,2.0,yes
2021.0,1600,Service Residence,1.0,2.0,670,Partially Furnished,Cheras,2.0,
2021.0,2500,Service Residence,1.0,2.0,850,Fully Furnished,Sentul,3.0,
2019.0,1600,Apartment,0.0,1.0,450,Fully Furnished,Pandan Perdana,1.0,yes
2021.0,1400,Service Residence,1.0,2.0,650,Partially Furnished,Cheras,2.0,yes
2019.0,2000,Service Residence,2.0,2.0,903,Partially Furnished,Segambut,2.0,no
2013.0,1800,Service Residence,1.0,2.0,719,Fully Furnished,Cheras,2.0,yes
1990.0,800,Apartment,1.0,2.0,873,Not Furnished,Kepong,3.0,
1980.0,1300,Condominium,1.0,3.0,1100,Fully Furnished,Pantai,2.0,
2021.0,1400,Service Residence,0.0,2.0,850,Fully Furnished,Sentul,3.0,yes
2020.0,2200,Condominium,0.0,1.0,300,Fully Furnished,KL City,1.0,yes
2013.0,1750,Service Residence,1.0,2.0,719,Fully Furnished,Cheras,2.0,yes
2021.0,2000,Condominium,2.0,2.0,1000,Fully Furnished,Cheras,3.0,no
2013.0,3500,Service Residence,1.0,2.0,1529,Fully Furnished,Ampang Hilir,3.0,yes
2020.0,2200,Condominium,2.0,3.0,1100,Fully Furnished,Bukit Jalil,3.0,yes
